abv,ibu,id,name,style,,brewery_id,ounces
0.06,,184,The Public,American Pale Ale (APA),,1,12
0.072,50,2077,No Wake IPA,American IPA,,1,12
0.049,15,2076,Boathouse Blonde,American Blonde Ale,,1,12
0.05,26,2075,Cedar Point,American Amber / Red Ale,,1,12
0.053,,2074,Pine Knob Pilsner,Czech Pilsener,,1,16
,,1724,Cal and Co. Black Cherry Porter,American Porter,,1,16
0.055,,1280,Lazy Daze Lager,American Adjunct Lager,,1,16
0.059,,899,Rochester Red Ale,American Amber / Red Ale,,1,16
0.05,,363,Milkshake Stout,Milk / Sweet Stout,,1,16
0.07,,158,Cornerstone IPA,American IPA,,1,16
0.055,,97,Lazy Daze Lager,American Adjunct Lager,,1,12
0.099,43,2068,Imperial Pumpkin Stout,Pumpkin Ale,,1,16
0.09,130,2067,Dead-Eye DIPA,American Double / Imperial IPA,,1,16
0.055,64,2066,Fisherman's IPA,American IPA,,1,12
0.054,35,2065,Fisherman's Pils,German Pilsener,,1,12
0.055,30,2064,Fisherman's Brew,American Amber / Red Ale,,1,12
0.071,16,2062,Noche Dulce,American Porter,,1,16
0.058,,2061,Big Blue Van,Fruit / Vegetable Beer,,1,16
0.05,15,2060,Weize Guy,Hefeweizen,,1,12
0.05,50,469,Fox Tail Gluten Free Ale,American Pale Ale (APA),,1,12
0.093,90,468,Hop Box Imperial IPA,American Double / Imperial IPA,,1,12
0.052,15,467,Joseph James American Lager,American Adjunct Lager,,1,12
0.052,15,2059,UFO Gingerland,Herbed / Spiced Beer,,1,12
0.062,45,1653,The Long Thaw White IPA,American White IPA,,1,12
0.048,,1558,Honey Cider,Cider,,1,12
0.05,28,1380,Harpoon Summer Beer,Kölsch,,1,12
0.059,42,1379,Harpoon IPA,American IPA,,1,12
0.059,20,1340,UFO Pumpkin,Pumpkin Ale,,1,12
0.055,30,1313,Harpoon Octoberfest,Märzen / Oktoberfest,,1,12
0.059,42,770,Harpoon IPA (2012),American IPA,,1,12
0.05,28,769,Harpoon Summer Beer (2012),Kölsch,,1,12
0.048,10,610,UFO White,American Pale Wheat Ale,,1,12
0.05,28,192,Harpoon Summer Beer (2010),Kölsch,,1,12
0.059,42,126,Harpoon IPA (2010),American IPA,,1,12
0.086,,2058,Palate Mallet,American Double / Imperial IPA,,1,12
0.06,,1483,Back East Porter,American Porter,,1,12
0.049,,1426,Back East Golden Ale,American Blonde Ale,,1,12
0.07,,1132,Misty Mountain IPA,American IPA,,1,12
0.05,,1131,Back East Ale,American Amber / Red Ale,,1,12
0.07,,2057,Stickin' In My Rye,Rye Beer,,1,24
0.06,45,2056,Black Me Stout,American Stout,,1,12
0.05,22,2055,Killer Kolsch,Kölsch,,1,12
0.07,65,1933,Missile IPA,American IPA,,1,12
0.044,45,2051,Bravo Four Point,American Pale Ale (APA),,1,12
0.052,26,1201,Striped Bass Pale Ale,American Pale Ale (APA),,1,12
0.042,35,2050,Cream Ale,Cream Ale,,1,12
0.059,,2047,Tarasque,Saison / Farmhouse Ale,,1,12
0.062,61,1470,Ananda India Pale Ale,American IPA,,1,12
0.045,23,1469,Tiny Bomb,American Pilsner,,1,12
0.072,75,2045,Might As Well IPL,American Pale Lager,,1,16
0.058,35,1960,Saison Pamplemousse,Saison / Farmhouse Ale,,1,12
0.074,74,1777,2020 IPA,American IPA,,1,16
0.08,70,1698,Wolf Among Weeds IPA,American IPA,,1,16
0.094,92,1641,Better Weather IPA,American IPA,,1,16
0.059,60,1490,Point the Way IPA,American IPA,,1,16
0.046,15,1489,Golden Road Hefeweizen,Hefeweizen,,1,16
0.068,65,1399,Heal the Bay IPA,American IPA,,1,16
0.059,60,1296,Point the Way IPA,American IPA,,1,12
0.05,,1034,Cabrillo Kölsch,Kölsch,,1,16
0.055,20,991,Get Up Offa That Brown,American Brown Ale,,1,16
0.08,70,750,Burning Bush Smoked IPA,American IPA,,1,16
0.08,70,749,Wolf Among Weeds IPA (2012),American IPA,,1,16
0.059,60,549,Point the Way IPA (2012),American IPA,,1,16
0.046,15,548,Golden Road Hefeweizen (2012),Hefeweizen,,1,16
0.056,20,2043,Skylight,Dunkelweizen,,1,12
0.056,30,2042,Kadigan,American Blonde Ale,,1,12
0.052,50,2041,Dammit Jim!,American Amber / Red Ale,,1,12
0.07,75,2038,Infamous IPA,American IPA,,1,12
0.055,20,1774,Hijack,Cream Ale,,1,12
0.045,,2037,The Gilded Age,Munich Helles Lager,,1,12
0.052,30,2036,Getaway,German Pilsener,,1,16
0.06,30,1168,Farm Girl Saison,Saison / Farmhouse Ale,,1,16
0.038,18,2033,Pub Ale,English Dark Mild Ale,,1,12
0.051,31,2032,Ballistic Blonde,Belgian Pale Ale,,1,12
0.045,35,2031,Golden Fleece,Belgian Pale Ale,,1,12
0.055,30,2030,Smoking Mirror,American Porter,,1,12
0.065,65,2029,Tropicalia,American IPA,,1,12
0.045,,2028,Athena,Berliner Weissbier,,1,12
0.07,40,2026,Pursuit,American IPA,,1,12
0.052,18,1361,Half Full Bright Ale,American Blonde Ale,,1,12
0.035,,2024,Montauk Light,Light Lager,,1,12
0.045,,2019,Enlighten,Kölsch,,1,16
0.065,8,2018,Ale Cider,Fruit / Vegetable Beer,,1,16
0.055,30,2017,Pail Ale,American Pale Ale (APA),,1,16
0.045,,2016,Englishman,English Brown Ale,,1,16
0.06,60,2005,Barrio Blanco,American IPA,,1,12
0.045,,1343,Barrio Tucson Blonde,American Blonde Ale,,1,12
0.089,88,2002,Giant DIPA,American Double / Imperial IPA,,1,16
0.054,,1683,Dread Brown Ale,American Brown Ale,,1,12
0.07,,1362,Casinos IPA,English India Pale Ale (IPA),,1,16
0.056,,1998,Old Detroit,American Amber / Red Ale,,1,12
0.069,69,1556,Batch 69 IPA,American IPA,,1,12
0.055,18,1208,Twisted Helles Summer Lager,Munich Helles Lager,,1,12
0.069,,1986,Bushwhacker Cider,Cider,,1,16
0.069,,1985,Weim-R-Iner,Cider,,1,16
0.069,,1984,Cherry Bomb,Cider,,1,16
0.05,,1983,Brontide,American Black Ale,,1,12
0.05,,1631,Brontide,American Black Ale,,1,12
0.045,,1344,Classique,Saison / Farmhouse Ale,,1,12
0.09,,1981,Hardcore Chimera,American Double / Imperial IPA,,1,16
0.08,80,1664,Sobek & Set,American Black Ale,,1,16
0.086,,1663,Nuclear Winter,Belgian Strong Dark Ale,,1,16
0.05,22,1662,Wet Hot American Wheat Ale,American Pale Wheat Ale,,1,16
0.053,,941,Secret Stache Stout,American Stout,,1,16
0.08,72,935,Fascist Pig Ale,American Amber / Red Ale,,1,16
0.055,,809,Cut Throat Pale Ale,American Pale Ale (APA),,1,16
0.075,,481,Threadless IPA,American IPA,,1,16
0.055,,351,Cut Throat Pale Ale (2011),American Pale Ale (APA),,1,16
0.047,,350,Golden Wing Blonde Ale,American Blonde Ale,,1,16
0.07,18,1972,LuckenBock,Bock,,1,16
0.055,40,1971,Texas Pale Ale (TPA),American IPA,,1,16
0.08,,1970,6 String Saison,Saison / Farmhouse Ale,,1,16
0.05,22,1969,Kol' Beer,Kölsch,,1,16
0.054,55,1966,Wagon Party,California Common / Steam Beer,,1,12
0.067,70,1965,Sky-Five,American IPA,,1,12
0.05,28,1964,Stargrazer,Schwarzbier,,1,12
0.054,48,1963,Wonderstuff,German Pilsener,,1,12
0.04,39,1961,Ozark American Pale Ale,American Pale Ale (APA),,1,12
0.082,,1952,Train Wreck,American Amber / Red Ale,,1,16
0.055,55,1946,Overgrown American Pale Ale,American Pale Ale (APA),,1,12
0.05,,1945,Birdhouse Pale Ale,Belgian Pale Ale,,1,12
0.073,,1079,Ozzy,Belgian Pale Ale,,1,12
0.07,,94,Resurrection,Dubbel,,1,12
0.07,,1944,Incredible Pedal IPA,American IPA,,1,12
0.05,,1943,Graham Cracker Porter,American Porter,,1,12
0.045,,1942,Rudie Session IPA,American IPA,,1,12
0.074,,1708,Taster's Choice,Doppelbock,,1,12
0.068,65,1521,Modus Hoperandi,American IPA,,1,12
0.058,15,1297,Estival Cream Stout,American Stout,,1,12
0.058,,1192,Vernal Minthe Stout,American Stout,,1,12
0.08,,1013,Hibernal Vinifera Stout,Foreign / Export Stout,,1,12
,,774,Autumnal Molé Stout,American Stout,,1,12
0.042,18,386,Mexican Logger,American Pale Lager,,1,12
0.053,,70,True Blonde Ale,American Blonde Ale,,1,12
0.061,,69,Euphoria Pale Ale,American Pale Ale (APA),,1,12
0.057,58,68,ESB Special Ale,Extra Special / Strong Bitter (ESB),,1,12
0.068,65,67,Modus Hoperandi,American IPA,,1,12
0.062,72,1938,Almanac IPA,American IPA,,1,12
0.065,,1937,Milk Mustachio Stout,Milk / Sweet Stout,,1,12
0.06,30,1936,Farmer's Tan Red Ale,American Amber / Red Ale,,1,12
0.046,,1931,Fresh Cut Pilsner,American Pilsner,,1,12
0.05,61,1930,Summer Session Ale,American Pale Wheat Ale,,1,12
0.055,35,1928,Cape Cod Red,American Amber / Red Ale,,1,16
0.049,10,1927,Beach Blonde,American Blonde Ale,,1,16
0.059,42,1926,Long Trail IPA,English India Pale Ale (IPA),,1,12
0.046,30,1924,Long Trail Ale,American Amber / Red Ale,,1,12
0.072,33,1090,Double Bag,Altbier,,1,16
0.04,8,574,Blackbeary Wheat,Fruit / Vegetable Beer,,1,12
0.046,30,573,Long Trail Ale (1),Altbier,,1,12
0.052,49,1923,Commotion APA,American Pale Ale (APA),,1,12
0.052,,1922,Southern Drawl Pale Lager,American Pale Lager,,1,12
0.053,40,1921,Freeride APA,American Pale Ale (APA),,1,12
0.053,18,1920,Alaskan Amber,Altbier,,1,12
0.043,,1917,Left of the Dial IPA,American IPA,,1,12
0.04,,1190,Notch Session Pils,Czech Pilsener,,1,12
0.06,,1916,Petit Mutant,American Wild Ale,,1,16
0.096,,1915,The Crusher,American Double / Imperial IPA,,1,16
0.08,,1914,Beelzebub,American Double / Imperial Stout,,1,16
0.07,,1810,Focal Banger,American IPA,,1,16
0.08,120,1111,Heady Topper,American Double / Imperial IPA,,1,16
0.08,120,379,Heady Topper,American Double / Imperial IPA,,1,16
0.053,22,1913,Hydraulion Red,Irish Red Ale,,1,12
0.06,50,1912,40 Mile IPA,American IPA,,1,12
0.099,,1909,Big Chuck Barleywine,American Barleywine,,1,12
0.055,45,1908,Fresh Slice White IPA,American White IPA,,1,12
0.056,28,1907,Montauk Summer Ale,American Blonde Ale,,1,12
0.06,49,1906,Driftwood Ale,Extra Special / Strong Bitter (ESB),,1,12
0.068,90,1903,Let It Ride IPA,American IPA,,1,12
0.065,22,1691,Stir Crazy Winter Ale,Winter Warmer,,1,12
0.05,10,1555,Sweet Yamma Jamma Ale,Fruit / Vegetable Beer,,1,12
0.046,27,1115,Shenanigans Summer Ale,American Pale Wheat Ale,,1,12
0.065,80,729,Midnight Ryder,American Black Ale,,1,12
0.054,45,728,Day Tripper Pale Ale,American Pale Ale (APA),,1,12
0.055,40,1900,Lost Sailor IPA,English India Pale Ale (IPA),,1,12
0.053,20,1317,Steel Rail Extra Pale Ale,American Pale Ale (APA),,1,12
0.078,,1899,La Ferme Urbaine Farmhouse Ale,Saison / Farmhouse Ale,,1,12
0.06,,983,Backyahd IPA,American IPA,,1,12
0.065,,982,Raincloud Robust Porter,American Porter,,1,12
0.045,,981,Barstool American Golden Ale,American Blonde Ale,,1,12
0.076,65,1895,Groupe G,Belgian IPA,,1,16
0.062,40,1894,Pt. Bonita Rustic Lager,American Pale Lager,,1,16
0.088,77,1893,Hill 88 Double IPA,American Double / Imperial IPA,,1,16
0.042,30,1891,Longhop IPA,American IPA,,1,16
0.04,34,1890,Lucky Buck,Irish Dry Stout,,1,16
0.052,,1889,Leatherhead Red,American Amber / Red Ale,,1,12
0.065,,1222,Cropduster Mid-American IPA,American IPA,,1,12
0.075,,122,Golden Frau Honey Wheat,Braggot,,1,12
,,121,Cornstalker Dark Wheat,American Dark Wheat Ale,,1,12
0.045,44,1886,Thrasher Session India Pale Ale,American IPA,,1,12
0.05,16,1885,Gutch English Style Mild Ale,English Pale Mild Ale,,1,12
0.087,80,1884,Hop Freak,American Double / Imperial IPA,,1,16
0.051,24,1272,Louie's Demise Amber Ale,American Amber / Red Ale,,1,16
0.075,51,1080,Hop Happy,American IPA,,1,16
0.065,20,932,Booyah Farmhouse Ale,Saison / Farmhouse Ale,,1,16
0.092,,776,O-Gii,Witbier,,1,16
0.048,18,172,Flaming Damsel Lager (2010),Vienna Lager,,1,16
0.051,24,171,Louie’s Demise Immort-Ale (2010),American Amber / Red Ale,,1,16
0.048,16,1882,Whitecap Wit,Witbier,,1,16
0.078,16,1881,Seiche Scottish Ale,Scottish Ale,,1,16
0.06,,1876,Truck Stop Honey Brown Ale,English Brown Ale,,1,12
0.06,43,1875,Naked Pig Pale Ale,American Pale Ale (APA),,1,12
0.076,73,1874,El Chingon IPA,American IPA,,1,12
0.057,40,1873,Block Party Robust Porter,American Porter,,1,12
0.052,20,1872,Local Buzz,American Blonde Ale,,1,12
0.05,15,1868,Saint Archer White Ale,Witbier,,1,12
0.068,66,1867,Saint Archer IPA,American IPA,,1,12
0.052,40,1865,Saint Archer Pale Ale,American Pale Ale (APA),,1,12
0.048,22,1864,Saint Archer Blonde,Kölsch,,1,12
0.051,,1860,Rogue American Amber Ale,American Amber / Red Ale,,1,16
0.069,67,1857,Supergoose IPA,American IPA,,1,12
0.047,,1440,Hale's Pale American Ale,American Pale Ale (APA),,1,12
0.073,87,1856,IPA & a Half,American IPA,,1,12
0.055,33,736,Ornery Amber Lager (2003),Vienna Lager,,1,12
0.053,,1855,Tarnation California-Style Lager,California Common / Steam Beer,,1,12
0.07,42,1778,On the Count of 3 (2015),Hefeweizen,,1,16
0.047,,1209,Summer Swelter,American Pale Wheat Ale,,1,12
0.068,,954,Phantom Punch Winter Stout,Foreign / Export Stout,,1,12
0.066,,910,Hayride Autumn Ale,Rye Beer,,1,12
0.047,,707,Celsius Summer Ale (2012),American Pale Wheat Ale,,1,12
0.055,35,533,Amber Road,American Amber / Red Ale,,1,12
0.049,28,183,Pamola Xtra Pale Ale,American Pale Ale (APA),,1,12
0.069,69,182,Stowaway IPA,American IPA,,1,12
0.069,,1854,Blue Boots IPA,American IPA,,1,16
0.071,83,1850,American India Red Ale,American Strong Ale,,1,12
0.071,45,1849,American Red Porter,American Porter,,1,12
0.078,34,1848,American Red Saison,Saison / Farmhouse Ale,,1,12
0.066,44,1847,Colorado Red Ale,American Amber / Red Ale,,1,12
0.04,37,1846,Wachusett Light IPA,American IPA,,1,12
0.06,55,1845,Green Monsta IPA,American IPA,,1,12
0.056,50,1844,Wachusett IPA,American IPA,,1,12
0.047,,1843,Strawberry White,Witbier,,1,12
0.085,85,1418,Larry Imperial IPA,American Double / Imperial IPA,,1,12
0.047,,1038,Wachusett Summer,American Pale Wheat Ale,,1,12
0.051,17,1030,Country Pale Ale,English Pale Ale,,1,12
0.04,37,1029,Wachusett Light IPA (2013),American IPA,,1,12
0.052,20,908,Pumpkan,Pumpkin Ale,,1,12
0.045,10,619,Wachusett Blueberry Ale,Fruit / Vegetable Beer,,1,12
0.06,55,618,Green Monsta IPA,American IPA,,1,12
0.049,30,1838,Hefe Lemon,Radler,,1,12
0.049,30,1837,Hefe Black,Hefeweizen,,1,12
0.049,30,1836,Widmer Brothers Hefeweizen,Hefeweizen,,1,12
0.042,25,1835,Provision,Saison / Farmhouse Ale,,1,12
0.047,28,1834,One Nut Brown,American Brown Ale,,1,12
0.058,45,1833,Hop Farm IPA,American IPA,,1,12
0.058,40,1832,Adam's Stout,American Stout,,1,12
0.057,42,1688,American Hero,American Amber / Red Ale,,1,12
0.052,20,1687,Schweet Ale,Fruit / Vegetable Beer,,1,12
0.065,75,1686,Irregardless IPA,American IPA,,1,12
0.065,60,1831,Our Legacy IPA,American IPA,,1,12
0.042,,1359,Saranac Shandy,Shandy,,1,12
0.065,60,1135,Our Legacy IPA,American IPA,,1,16
0.051,,960,Saranac Golden Pilsener (2003),German Pilsener,,1,12
0.045,,959,Saranac Adirondack Light (2002),Light Lager,,1,12
0.045,,958,DAX Light (1998),Light Lager,,1,12
0.048,,957,Saranac Traditional Lager (2000),American Pale Lager,,1,12
0.047,,956,Pomegranate Wheat (2008),Fruit / Vegetable Beer,,1,12
0.05,12,773,Blueberry Blonde Ale,American Blonde Ale,,1,12
0.06,,686,Saranac White IPA,American IPA,,1,12
0.047,,453,Saranac Summer Ale (2011),American Pale Wheat Ale,,1,12
0.055,,150,Saranac Pale Ale (12 oz.),English Pale Ale,,1,12
0.055,,133,Saranac Pale Ale (16 oz.),English Pale Ale,,1,16
0.045,8,1830,Porch Rocker,Radler,,1,12
0.065,45,1629,Rebel IPA,American IPA,,1,16
0.055,,1601,Cold Snap,Witbier,,1,12
0.056,,1427,Samuel Adams Winter Lager,Bock,,1,12
0.049,30,1349,Boston Lager,Vienna Lager,,1,16
0.049,30,1310,Boston Lager,Vienna Lager,,1,12
0.053,15,1281,Samuel Adams Octoberfest,Märzen / Oktoberfest,,1,12
0.053,7,1144,Samuel Adams Summer Ale,American Pale Wheat Ale,,1,12
0.049,30,1143,Boston Lager,Vienna Lager,,1,12
0.06,,1828,Hopsmith Pale Lager,American Pale Lager,,1,16
0.065,65,1487,Falling Down Brown Ale,American Brown Ale,,1,16
0.068,,1486,Resolution Rye Stout,American Stout,,1,16
0.055,,1485,Plowshare Porter,American Porter,,1,16
0.046,20,1394,Old Forge Pumpkin Ale,Pumpkin Ale,,1,16
0.045,,1381,Endless Sun Ale,American Pale Wheat Ale,,1,16
0.065,,900,Celestial Blonde Ale,American Blonde Ale,,1,16
0.075,,891,Overbite IPA,American IPA,,1,16
0.055,,509,T-Rail Pale Ale,American Pale Ale (APA),,1,16
0.048,,508,Endless Summer Ale (2011),American Pale Wheat Ale,,1,16
0.04,,1826,Squatters Full Suspension Pale Ale,American Pale Ale (APA),,1,12
0.09,75,1825,Squatters Hop Rising Double IPA,American Double / Imperial IPA,,1,12
0.08,,1824,Devastator Double Bock,Doppelbock,,1,12
0.06,,1823,Wasatch Ghostrider White IPA,American White IPA,,1,12
0.06,,1682,Wasatch Ghostrider White IPA (2014),American White IPA,,1,12
0.04,,1681,Wasatch Apricot Hefeweizen,Fruit / Vegetable Beer,,1,12
0.09,75,1680,Squatters Hop Rising Double IPA (2014),American Double / Imperial IPA,,1,12
0.04,,1679,Squatters Full Suspension Pale Ale,American Pale Ale (APA),,1,12
0.051,20,1813,#9,Fruit / Vegetable Beer,,1,16
0.055,13,1113,Elder Betty,Hefeweizen,,1,12
0.051,20,360,#9,Fruit / Vegetable Beer,,1,12
0.08,80,1812,Quarter Mile Double IPA,American Double / Imperial IPA,,1,12
0.055,,1811,Marblehead,American Amber / Red Ale,,1,16
0.088,108,1806,Hoptopus Double IPA,American Double / Imperial IPA,,1,16
0.042,35,1805,Rodeo Rye Pale Ale,American Pale Ale (APA),,1,12
0.062,65,1048,Outlaw IPA,American IPA,,1,12
0.044,,1043,North Fork Lager,American Pale Lager,,1,12
0.048,35,890,Payette Pale Ale,American Pale Ale (APA),,1,12
0.055,25,775,Mutton Buster,American Brown Ale,,1,12
0.05,,1802,"You're My Boy, Blue",Fruit / Vegetable Beer,,1,12
0.072,60,1801,Last Stop IPA,American IPA,,1,12
0.05,21,1800,Rollin Dirty Red Ale,Irish Red Ale,,1,12
0.055,28,1799,Are Wheat There Yet?,American Pale Wheat Ale,,1,12
0.05,,1798,Thanksgiving Ale,Kölsch,,1,12
0.092,,1655,Double Dagger Imperial IPA,American Double / Imperial IPA,,1,12
0.063,100,1596,Dagger Falls IPA,American IPA,,1,12
0.063,100,1595,Dagger Falls IPA,American IPA,,1,12
0.06,,1482,Socktoberfest,Märzen / Oktoberfest,,1,16
0.079,,1447,Hopnoxious Imperial IPA,American Double / Imperial IPA,,1,12
0.099,,1425,Barrel Aged Seven Devils Imperial Stout,American Double / Imperial Stout,,1,12
0.055,,1424,Boise Co-Op Two Score Ale,Saison / Farmhouse Ale,,1,16
0.05,,1298,Sockeye Belgian Style Summer Ale,Witbier,,1,16
0.064,,1181,Sockeye Maibock,Maibock / Helles Bock,,1,12
0.099,100,1160,Old Devil's Tooth,American Barleywine,,1,12
0.043,,1152,Galena Golden,American Blonde Ale,,1,12
0.052,32,1151,Hell-Diver Pale Ale,American Pale Ale (APA),,1,12
0.046,12,1150,Woolybugger Wheat,American Pale Wheat Ale,,1,12
0.057,,1076,Power House Porter,American Porter,,1,12
0.084,90,995,Winterfest,American Strong Ale,,1,16
0.063,100,879,Dagger Falls IPA,American IPA,,1,12
0.05,,1797,Black Bay Milk Stout,Milk / Sweet Stout,,1,12
0.05,,1437,Atom Splitter Pale Ale,American Pale Ale (APA),,1,12
0.065,72,1795,Filthy Hoppin' IPA,American IPA,,1,16
0.055,37,1793,Thunder Ann,American Pale Ale (APA),,1,12
0.058,39,1792,Iron Butt Red Ale,American Amber / Red Ale,,1,12
0.071,92,1609,Initial Point India Pale Ale,American IPA,,1,12
0.06,20,1791,Hot Date Ale,Chile Beer,,1,16
0.07,,1540,Masked Bandit IPA,American Black Ale,,1,16
0.06,24,1491,Sweet Potato Ale,Fruit / Vegetable Beer,,1,16
0.045,18,1335,Float Trip Ale,American Blonde Ale,,1,16
0.055,25,847,Old Tom Porter,American Porter,,1,16
0.045,18,846,Black Walnut Wheat,American Dark Wheat Ale,,1,16
0.055,20,521,McKinney Eddy Amber Ale,American Amber / Red Ale,,1,16
0.07,70,479,Missouri Mule India Pale Ale,American IPA,,1,16
0.049,,1789,Lost River Blonde Ale,American Blonde Ale,,1,16
0.054,,1788,Monon Wheat,Witbier,,1,16
0.08,,1787,Floyd's Folly,Scottish Ale,,1,16
0.063,,1786,Half Court IPA,American IPA,,1,16
,,1784,Appreciation Ale,American IPA,,1,16
0.072,,1783,Toughcats IPA,American IPA,,1,16
0.05,,1717,Tug Pale Ale,American Pale Ale (APA),,1,16
0.099,,1716,Sexy Chaos,Russian Imperial Stout,,1,16
0.063,,1516,Ace Hole American Pale Ale,American Pale Ale (APA),,1,16
0.097,,725,Cant Dog Imperial Pale Ale,American Double / Imperial IPA,,1,16
0.045,,1776,All Nighter Ale,Extra Special / Strong Bitter (ESB),,1,12
0.045,20,1644,Banner American Rye,Rye Beer,,1,12
0.035,45,1643,Banner American Ale,American Amber / Red Ale,,1,12
0.045,,1773,12 Man Pale Ale,American Pale Ale (APA),,1,12
0.067,60,1772,Jacaranada Rye IPA,American IPA,,1,16
0.05,55,1771,Lil SIPA,American IPA,,1,16
0.055,60,1654,Hop Bomber Rye Pale Ale,American Pale Ale (APA),,1,16
0.092,25,1770,Voodoo Love Child,Tripel,,1,12
0.079,23,1769,White Magick of the Sun,Witbier,,1,12
0.075,31,1730,Wynona's Big Brown Ale,American Brown Ale,,1,12
0.092,25,1729,Gran Met,Belgian Strong Pale Ale,,1,12
0.073,85,1603,Good Vibes IPA,American IPA,,1,12
0.075,85,1488,Pilzilla,American Double / Imperial Pilsner,,1,12
0.045,,1763,Geary's Pale Ale,English Pale Ale,,1,12
0.06,,1311,Geary's Summer Ale,Kölsch,,1,12
0.069,51,1760,GreyBeard™ IPA,American IPA,,1,12
0.057,31,1759,Pisgah Pale Ale,American Pale Ale (APA),,1,12
0.066,,1758,County Line IPA,American IPA,,1,12
0.048,,1757,Trauger Pilsner,German Pilsener,,1,12
0.056,18,1756,When Helles Freezes Over,Munich Helles Lager,,1,12
0.049,24,1617,Morgan Street Oktoberfest,Märzen / Oktoberfest,,1,12
0.047,14,1052,Honey Wheat,American Pale Wheat Ale,,1,12
0.046,24,1051,Black Bear Dark Lager,Schwarzbier,,1,12
0.05,35,1046,Golden Pilsner,German Pilsener,,1,12
0.07,,1753,Heyoka IPA,American IPA,,1,16
0.08,,1448,Guest Lager,American Double / Imperial Pilsner,,1,16
0.057,,1134,Pony Pilsner,German Pilsener,,1,16
0.055,,1066,Akari Shogun American Wheat Ale,American Pale Wheat Ale,,1,16
0.06,,849,Meat Wave,English India Pale Ale (IPA),,1,16
0.06,,352,Over Ale,American Brown Ale,,1,16
0.042,,149,Gossamer Golden Ale,American Blonde Ale,,1,16
0.052,,148,Daisy Cutter Pale Ale,American Pale Ale (APA),,1,16
0.046,45,1749,Just IPA,American IPA,,1,12
0.052,16,1748,Bronx Summer Pale Ale,American Pale Ale (APA),,1,16
0.057,46,1747,Bronx Black Pale Ale,American Black Ale,,1,16
0.063,50,1037,Bronx Pale Ale,American Pale Ale (APA),,1,16
0.063,37,1746,Dead Armadillo Amber Ale,American Amber / Red Ale,,1,12
0.056,,1744,Farmer Ted's Cream Ale,Cream Ale,,1,12
0.052,,1743,Firewater India Pale Ale,American IPA,,1,12
0.047,,1742,White Zombie Ale,Witbier,,1,12
0.07,,1719,King Winterbolt Winter Ale,Winter Warmer,,1,12
0.047,,638,White Zombie Ale,Witbier,,1,12
0.052,,507,Firewater India Pale Ale,American IPA,,1,12
0.056,,480,Farmer Ted's Farmhouse Cream Ale,Cream Ale,,1,12
0.054,15,1741,A Slice of Hefen,Hefeweizen,,1,16
0.072,100,664,Elevated IPA,American IPA,,1,16
0.05,,1735,Sprocket Blonde Ale (2006),American Blonde Ale,,1,12
0.05,,1734,Sprocket Pale Ale (2006),American Pale Ale (APA),,1,12
0.044,,1732,Curious Traveler Shandy,Shandy,,1,12
0.05,32,1722,Iron Horse Pale Ale,American Pale Ale (APA),,1,12
0.045,19,1435,Stone's Throw IPA,Scottish Ale,,1,12
0.067,70,1434,Wood Chipper India Pale Ale,American IPA,,1,12
0.062,65,1714,Big Sky IPA,American IPA,,1,12
0.05,40,1713,Scape Goat Pale Ale,English Pale Ale,,1,12
0.05,35,1712,Montana Trout Slayer Ale,American Pale Wheat Ale,,1,12
0.051,26,1711,Moose Drool Brown Ale,American Brown Ale,,1,12
0.072,60,1456,Powder Hound Winter Ale,English Strong Ale,,1,12
0.051,26,767,Moose Drool Brown Ale (2011),American Brown Ale,,1,12
0.05,35,766,Montana Trout Slayer Ale (2012),American Pale Wheat Ale,,1,12
0.062,65,579,Big Sky IPA (2012),American IPA,,1,12
0.047,,168,Summer Honey,American Blonde Ale,,1,12
0.05,40,159,Scape Goat Pale Ale (2010),English Pale Ale,,1,12
0.05,35,35,Montana Trout Slayer Ale (2009),American Pale Wheat Ale,,1,12
0.051,26,34,Moose Drool Brown Ale (2009),American Brown Ale,,1,12
0.061,11,1705,Wick For Brains,Pumpkin Ale,,1,12
0.065,65,1148,Nebraska India Pale Ale,American IPA,,1,12
0.048,10,1147,EOS Hefeweizen,Hefeweizen,,1,12
0.048,15,1146,Brunette Nut Brown Ale,English Brown Ale,,1,12
0.057,29,1145,Cardinal Pale Ale,American Pale Ale (APA),,1,12
0.065,,1704,Uncle John's Apple Cherry Cider,Cider,,1,16
0.065,,1703,Uncle John's Apricot Apple Cider,Cider,,1,16
0.065,,877,Draught Hard Apple Cider,Cider,,1,16
0.065,69,1697,Be Hoppy IPA,American IPA,,1,16
0.061,64,1685,Category 3 IPA,American IPA,,1,12
0.048,,1684,Hula Hoppie Session IPA,American IPA,,1,12
0.053,,927,Dirty Hippie Dark Wheat,American Dark Wheat Ale,,1,12
0.057,19,1678,KelSo Nut Brown Lager,Euro Dark Lager,,1,12
0.06,64,1572,KelSo India Pale Ale,American IPA,,1,12
0.055,23,1348,KelSo Pilsner,Czech Pilsener,,1,12
0.075,70,1677,The Great Return,American IPA,,1,16
0.044,18,1331,Hardywood Cream Ale,Cream Ale,,1,12
0.056,55,1270,Capital Trail Pale Ale,American Pale Ale (APA),,1,12
0.059,135,1676,Troopers Alley IPA,American IPA,,1,12
0.064,95,1675,Madra Allta,American IPA,,1,12
0.056,70,1249,Duluchan India Pale Ale,American IPA,,1,12
